WCL ISE DATASET,,,,,,,,,,,,,,,,,,,,,,,,
Sol,30 ,,,,,,,,,,,,,,,,,,,,,,,
WCL Cell ,0,,,,,,,,,,,,,,,,,,,,,,,
Water Release,898866468.5629,,,,,,,,,,,,,,,,,,,,,,,
Drawer Open,898868112.9506,898869883.2373,898873507.0236,898874252.1384,,,,,,,,,,,,,,,,,,,,
Drawer Close,898868292.2481,898870064.2368,898873872.4162,898874478.0133,,,,,,,,,,,,,,,,,,,,
Regent Release,898870317.4352,,,,,,,,,,,,,,,,,,,,,,,
Time(s),Cl Ref,Vmon,CO2,Cl,I,Ir pH,Cl Ref,Cl Ref,Cl Ref,Li (A),Br,Ba,NH4,NO3,Mg,Ca,DO Ref,K,Li (B),Na,pH1,pH2,Cl Ref,Cl Ref
898866913.5346,-210.4624,-489.2068,-175.8284,-236.2484,-532.7092,-24.3756,-228.19,-237.0539,-220.132,-394.9516,-223.3588,-361.922,-507.7356,-249.9436,-494.0404,-432.8148,-356.3636,-532.7092,-489.2068,-572.1836,-382.062,2050.85,-235.4423,-233.0249
898866914.4615,-208.045,-491.6236,-184.69,-223.3588,-521.4308,-14.7084,-224.161,-230.6074,-211.2682,-384.4788,-218.5252,-360.3108,-504.5132,-242.6932,-490.818,-430.398,-359.5866,-529.4868,-488.4012,-572.1836,-371.5892,2050.85,-236.2481,-226.5784
898866916.5979,-222.5494,-491.6236,-177.4396,-226.5812,-534.3204,-24.3756,-237.0539,-237.8597,-226.5784,-396.5628,-223.3588,-361.922,-514.1804,-251.5548,-497.2628,-436.8428,-359.5866,-539.154,-492.4292,-578.6284,-388.5068,2050.85,-241.8887,-233.0249
898866917.5556,-214.4914,-489.2068,-191.1348,-218.5252,-529.4868,-24.3756,-224.161,-231.4132,-216.9088,-391.7292,-220.1364,-372.3948,-514.1804,-242.6932,-489.2068,-430.398,-362.8097,-539.154,-491.6236,-577.0172,-384.4788,2050.85,-228.9958,-229.8016
898866919.6756,-213.6856,-494.846,-178.2452,-200.802,-536.7372,-23.57,-229.8016,-246.7235,-227.3842,-394.146,-224.97,-365.95,-513.3748,-245.9156,-494.846,-436.0372,-355.5578,-539.9596,-496.4572,-581.0452,-385.2844,2050.85,-229.8016,-237.0539
898866920.7193,-220.132,-489.2068,-182.2732,-191.1348,-532.7092,-24.3756,-233.8307,-237.0539,-223.3552,-394.9516,-223.3588,-365.1444,-514.1804,-251.5548,-494.0404,-436.8428,-359.5866,-539.154,-494.846,-577.0172,-384.4788,2050.85,-235.4423,-223.3552
898866922.7987,-223.3552,-488.4012,-185.4956,-187.9124,-540.7652,-30.8204,-236.2481,-246.7235,-224.9668,-397.3684,-229.8036,-372.3948,-517.4028,-255.5828,-501.2908,-440.0652,-362.0039,-540.7652,-498.0684,-583.462,-387.7012,2050.85,-236.2481,-239.4713
898866923.7336,-223.3552,-490.818,-191.9404,-188.718,-539.154,-28.4036,-240.2771,-239.4713,-223.3552,-398.174,-229.8036,-373.2004,-520.6252,-254.7772,-500.4852,-437.6484,-364.4212,-545.5988,-501.2908,-585.0732,-390.9236,2050.85,-240.2771,-236.2481
898866925.8685,-217.7146,-491.6236,-184.69,-179.8564,-546.4044,-35.654,-237.0539,-245.1119,-237.0539,-397.3684,-230.6092,-369.1724,-513.3748,-244.3044,-498.0684,-436.0372,-357.1693,-539.9596,-494.0404,-578.6284,-385.2844,2050.85,-239.4713,-237.0539
898866926.8573,-223.3552,-490.818,-204.83,-174.2172,-539.154,-24.3756,-233.8307,-239.4713,-220.132,-394.9516,-223.3588,-374.8116,-517.4028,-249.138,-494.0404,-436.8428,-365.2269,-542.3764,-498.0684,-577.8228,-384.4788,2050.85,-236.2481,-236.2481
898866928.9356,-214.4914,-489.2068,-185.4956,-176.634,-545.5988,-37.2652,-233.0249,-243.5003,-226.5784,-397.3684,-229.8036,-369.1724,-517.4028,-249.138,-501.2908,-436.0372,-358.7808,-539.9596,-499.6796,-581.0452,-385.2844,2050.85,-242.6945,-236.2481
898866929.8616,-218.5204,-489.2068,-198.3852,-171.8004,-547.21,-34.0428,-236.2481,-243.5003,-226.5784,-397.3684,-224.97,-369.1724,-519.014,-249.138,-501.2908,-442.482,-368.45,-546.4044,-500.4852,-581.0452,-386.09,2050.85,-242.6945,-236.2481
898866932.0054,-223.3552,-491.6236,-187.9124,-173.4116,-556.0716,-36.4596,-237.0539,-249.1409,-233.8307,-398.9796,-230.6092,-371.5892,-516.5972,-253.166,-500.4852,-439.2596,-364.4212,-545.5988,-501.2908,-585.0732,-390.9236,2050.85,-239.4713,-244.3061
898866932.9737,-226.5784,-494.0404,-202.4132,-179.0508,-558.4884,-44.5156,-236.2481,-250.7525,-233.0249,-407.8412,-236.2484,-378.034,-523.8476,-261.222,-503.7076,-443.2876,-371.673,-548.8212,-504.5132,-589.9068,-390.9236,2050.85,-243.5003,-249.9467
898866935.0812,-230.6074,-489.2068,-188.718,-165.3556,-540.7652,-34.0428,-237.0539,-243.5003,-218.5204,-397.3684,-224.97,-375.6172,-519.8196,-250.7492,-500.4852,-442.482,-366.8385,-551.238,-500.4852,-581.0452,-391.7292,2050.85,-236.2481,-233.0249
898866936.0295,-231.4132,-494.0404,-202.4132,-179.0508,-560.9052,-46.1268,-245.9177,-249.1409,-236.2481,-411.0636,-241.8876,-381.2564,-523.8476,-264.4444,-506.93,-449.7324,-374.8961,-553.6548,-510.958,-590.7124,-398.9796,2050.85,-249.9467,-249.9467
898866938.2001,-224.161,-493.2348,-184.69,-166.1612,-552.0436,-42.9044,-242.6945,-250.7525,-233.8307,-404.6188,-236.2484,-374.8116,-523.8476,-262.0276,-506.93,-449.7324,-371.673,-552.8492,-510.958,-590.7124,-398.174,2050.85,-243.5003,-243.5003
898866939.1341,-233.0249,-490.818,-204.83,-178.2452,-555.266,-50.1548,-249.9467,-259.6163,-237.8597,-410.258,-243.4988,-388.5068,-529.4868,-263.6388,-517.4028,-455.3716,-373.2846,-559.294,-513.3748,-594.7404,-404.6188,2050.85,-255.5873,-255.5873
898866941.2684,-230.6074,-494.846,-197.5796,-175.0228,-559.294,-49.3492,-242.6945,-261.2279,-240.2771,-411.0636,-242.6932,-384.4788,-533.5148,-266.0556,-510.1524,-449.7324,-376.5076,-556.8772,-512.5692,-590.7124,-398.9796,2050.85,-250.7525,-245.9177
898866942.2332,-236.2481,-489.2068,-211.2748,-181.4676,-565.7388,-58.2108,-249.1409,-262.0338,-249.9467,-415.0916,-249.9436,-390.9236,-531.098,-267.6668,-519.8196,-456.1772,-382.1479,-558.4884,-514.1804,-599.574,-403.8132,2050.85,-257.1989,-249.1409
898866944.3327,-237.0539,-491.6236,-197.5796,-175.0228,-559.294,-49.3492,-249.1409,-255.5873,-243.5003,-411.8692,-242.6932,-384.4788,-533.5148,-268.4724,-516.5972,-456.1772,-378.1191,-561.7108,-520.6252,-597.1572,-405.4244,2050.85,-249.9467,-242.6945
898866945.2582,-231.4132,-489.2068,-208.0524,-171.8004,-552.8492,-48.5436,-249.1409,-248.3351,-230.6074,-403.8132,-237.054,-384.4788,-527.8756,-259.6108,-506.93,-449.7324,-378.1191,-555.266,-514.1804,-590.7124,-398.9796,2050.85,-245.9177,-247.5293
898866947.4033,-239.4713,-489.2068,-204.83,-178.2452,-559.294,-59.822,-255.5873,-262.0338,-243.5003,-416.7028,-246.7212,-390.9236,-539.9596,-268.4724,-519.8196,-456.1772,-378.1191,-564.9332,-520.6252,-602.7964,-405.4244,2050.85,-255.5873,-258.8105
898866948.3831,-235.4423,-491.6236,-228.998,-173.4116,-559.294,-55.794,-249.9467,-262.0338,-243.5003,-417.5084,-249.138,-398.9796,-539.9596,-268.4724,-514.1804,-456.1772,-384.5652,-566.5444,-519.8196,-593.9348,-404.6188,2050.85,-250.7525,-249.1409
898866950.4575,-243.5003,-490.818,-204.83,-183.8844,-561.7108,-62.2388,-255.5873,-272.5092,-249.9467,-423.1476,-249.9436,-397.3684,-540.7652,-275.7228,-519.8196,-462.622,-382.1479,-568.1556,-523.8476,-603.602,-407.0356,2050.85,-255.5873,-258.0047
898866951.3983,-242.6945,-494.846,-210.4692,-179.8564,-565.7388,-63.85,-256.3931,-258.8105,-242.6945,-420.7308,-249.138,-391.7292,-538.3484,-271.6948,-520.6252,-461.8164,-379.7307,-568.9612,-519.8196,-597.9628,-407.8412,2050.85,-256.3931,-252.3641
898866953.5198,-246.7235,-489.2068,-211.2748,-191.1348,-572.1836,-74.3228,-262.8396,-268.4802,-256.3931,-423.1476,-253.166,-394.146,-543.182,-277.334,-527.07,-465.8444,-384.5652,-572.1836,-526.2644,-606.8244,-411.0636,2050.85,-255.5873,-268.4802
898866954.4593,-243.5003,-494.0404,-221.7476,-185.4956,-564.9332,-69.4892,-262.0338,-269.286,-255.5873,-429.5924,-256.3884,-407.8412,-548.8212,-275.7228,-529.4868,-463.4276,-388.594,-579.434,-525.4588,-603.602,-413.4804,2050.85,-270.8976,-262.8396
898866956.5692,-252.3641,-489.2068,-214.4972,-186.3012,-568.9612,-71.906,-262.0338,-268.4802,-254.7815,-430.398,-252.3604,-398.174,-548.0156,-278.1396,-525.4588,-468.2612,-385.371,-577.8228,-529.4868,-610.8524,-416.7028,2050.85,-266.0628,-265.257
898866957.5592,-249.1409,-489.2068,-229.8036,-187.9124,-572.1836,-75.1284,-261.2279,-268.4802,-258.0047,-430.398,-255.5828,-405.4244,-551.238,-278.1396,-523.8476,-467.4556,-387.7883,-585.0732,-532.7092,-607.63,-419.1196,2050.85,-269.286,-268.4802
898866959.6621,-262.0338,-494.0404,-218.5252,-196.774,-574.6004,-82.3788,-269.286,-282.1788,-262.8396,-439.2596,-266.0556,-410.258,-559.294,-291.8348,-535.9316,-474.706,-391.0113,-585.0732,-539.154,-618.1028,-423.9532,2050.85,-274.9266,-275.7324
898866960.5981,-249.9467,-494.0404,-220.1364,-190.3292,-568.1556,-75.934,-268.4802,-275.7324,-263.6454,-432.8148,-256.3884,-407.8412,-553.6548,-282.1676,-532.7092,-469.0668,-391.0113,-581.0452,-533.5148,-613.2692,-417.5084,2050.85,-270.8976,-266.0628
898866962.7584,-266.0628,-494.846,-226.5812,-198.3852,-577.8228,-83.1844,-274.9266,-282.1788,-265.257,-448.1212,-269.278,-417.5084,-564.9332,-291.8348,-539.154,-479.5396,-391.0113,-593.9348,-546.4044,-622.9364,-426.37,2050.85,-275.7324,-276.5382
898866963.698,-262.0338,-490.818,-230.6092,-197.5796,-578.6284,-87.2124,-274.1208,-281.373,-269.286,-439.2596,-266.0556,-410.258,-559.294,-287.8068,-533.5148,-474.706,-391.8171,-589.9068,-539.154,-617.2972,-427.1756,2050.85,-271.7034,-274.1208
898866965.8589,-269.286,-489.2068,-228.998,-205.6356,-585.0732,-94.4628,-278.1498,-291.0426,-283.7904,-456.1772,-274.9172,-417.5084,-564.9332,-295.0572,-545.5988,-481.1508,-398.2632,-597.1572,-546.4044,-626.9644,-431.2036,2050.85,-295.0717,-287.8194
898866966.834,-269.286,-489.2068,-236.2484,-197.5796,-577.0172,-84.7956,-278.1498,-282.9846,-271.7034,-446.51,-270.0836,-417.5084,-564.9332,-295.0572,-544.7932,-477.9284,-398.2632,-597.1572,-546.4044,-622.9364,-429.5924,2050.85,-275.7324,-281.373
898866968.999,-274.1208,-494.846,-229.8036,-204.83,-589.9068,-91.2404,-282.1788,-288.6252,-281.373,-448.9268,-275.7228,-415.8972,-564.9332,-298.2796,-545.5988,-488.4012,-401.4862,-594.7404,-551.238,-624.5476,-433.6204,2050.85,-287.8194,-291.0426
898866969.9592,-269.286,-489.2068,-249.9436,-207.2468,-585.0732,-94.4628,-281.373,-291.0426,-280.5672,-459.3996,-278.1396,-430.398,-577.8228,-299.0852,-551.238,-490.818,-398.2632,-610.0468,-553.6548,-633.4092,-437.6484,2050.85,-289.431,-287.8194
898866972.1822,-274.9266,-491.6236,-229.8036,-214.4972,-590.7124,-101.7132,-285.402,-301.5181,-281.373,-458.594,-285.39,-426.37,-578.6284,-304.7244,-553.6548,-491.6236,-397.4574,-604.4076,-555.266,-628.5756,-436.0372,2050.85,-294.2659,-294.2659
898866973.1321,-281.373,-489.2068,-242.6932,-210.4692,-588.2956,-97.6852,-295.0717,-295.8775,-287.8194,-461.8164,-282.9732,-430.398,-571.378,-307.9468,-555.266,-494.846,-403.9035,-607.63,-560.9052,-632.6036,-443.2876,2050.85,-291.8485,-287.8194
898866975.1322,-271.7034,-488.4012,-229.8036,-204.83,-585.0732,-92.8516,-295.0717,-295.0717,-278.1498,-458.594,-282.1676,-422.342,-568.1556,-301.502,-553.6548,-488.4012,-400.6805,-604.4076,-552.0436,-626.9644,-436.0372,2050.85,-283.7904,-287.8194
898866976.058,-278.9556,-494.0404,-243.4988,-210.4692,-579.434,-96.8796,-278.9556,-294.2659,-282.1788,-456.1772,-281.362,-420.7308,-571.378,-295.8628,-551.238,-482.762,-404.7093,-597.1572,-552.8492,-622.9364,-430.398,2050.85,-292.6543,-291.8485
898866978.1969,-274.1208,-494.0404,-237.054,-213.6916,-585.8788,-100.9076,-282.9846,-291.0426,-285.402,-462.622,-281.362,-420.7308,-577.0172,-299.0852,-552.0436,-489.2068,-404.7093,-603.602,-556.0716,-630.9924,-436.8428,2050.85,-295.8775,-291.8485
898866979.1832,-272.5092,-494.0404,-249.9436,-204.0244,-581.0452,-98.4908,-279.7614,-294.2659,-285.402,-456.1772,-281.362,-431.2036,-577.0172,-295.8628,-551.238,-484.3732,-407.9323,-606.8244,-552.8492,-629.3812,-431.2036,2050.85,-291.0426,-288.6252
898866981.2687,-280.5672,-494.0404,-231.4148,-208.0524,-581.0452,-98.4908,-288.6252,-294.2659,-285.402,-456.1772,-281.362,-421.5364,-575.406,-297.474,-552.0436,-489.2068,-407.9323,-605.2132,-559.294,-632.6036,-436.8428,2050.85,-291.0426,-288.6252
898866982.2206,-271.7034,-494.0404,-243.4988,-204.0244,-581.8508,-100.9076,-287.8194,-295.8775,-285.402,-461.0108,-282.1676,-427.1756,-571.378,-298.2796,-548.8212,-488.4012,-403.9035,-604.4076,-552.0436,-623.742,-436.0372,2050.85,-288.6252,-282.1788
898866984.3332,-281.373,-494.0404,-237.054,-216.1084,-585.0732,-100.9076,-291.8485,-297.4891,-282.1788,-462.622,-281.362,-423.9532,-577.8228,-301.502,-552.0436,-489.2068,-403.9035,-605.2132,-558.4884,-630.1868,-440.0652,2050.85,-292.6543,-295.0717
898866985.2613,-274.9266,-491.6236,-249.138,-211.2748,-584.2676,-101.7132,-291.0426,-299.9065,-282.1788,-462.622,-287.0012,-426.37,-577.0172,-300.6964,-556.0716,-490.818,-407.9323,-610.0468,-556.0716,-632.6036,-440.0652,2050.85,-297.4891,-291.0426
898866987.5617,-281.373,-494.846,-242.6932,-211.2748,-584.2676,-101.7132,-295.0717,-299.1007,-282.1788,-462.622,-287.8068,-431.2036,-577.8228,-302.3076,-557.6828,-492.4292,-411.1554,-610.0468,-559.294,-632.6036,-443.2876,2050.85,-294.2659,-294.2659
898866988.5219,-278.1498,-494.846,-249.138,-214.4972,-584.2676,-101.7132,-287.8194,-300.7123,-282.1788,-462.622,-281.362,-423.1476,-577.0172,-297.474,-552.0436,-488.4012,-411.1554,-605.2132,-552.0436,-630.9924,-440.0652,2050.85,-294.2659,-297.4891
898866990.5711,-282.1788,-494.0404,-243.4988,-214.4972,-585.0732,-106.5468,-294.2659,-297.4891,-285.402,-465.8444,-284.5844,-432.0092,-579.434,-304.7244,-555.266,-498.0684,-410.3496,-614.0748,-561.7108,-636.6316,-448.9268,2050.85,-295.0717,-295.0717
898866991.522,-285.402,-490.818,-246.7212,-210.4692,-585.0732,-100.9076,-289.431,-295.0717,-287.8194,-461.8164,-282.1676,-432.8148,-578.6284,-303.1132,-552.8492,-493.2348,-408.7381,-615.686,-553.6548,-635.0204,-439.2596,2050.85,-288.6252,-295.0717
898866993.6681,-287.8194,-490.818,-246.7212,-220.1364,-591.518,-110.5748,-301.5181,-304.7413,-294.2659,-468.2612,-291.8348,-436.0372,-585.0732,-307.1412,-559.294,-500.4852,-411.1554,-616.4916,-565.7388,-642.2708,-449.7324,2050.85,-304.7413,-301.5181
898866994.6086,-281.373,-489.2068,-255.5828,-215.3028,-589.9068,-104.13,-298.2949,-304.7413,-289.431,-466.65,-291.8348,-432.8148,-577.8228,-308.7524,-562.5164,-495.6516,-417.6015,-611.658,-564.1276,-632.6036,-446.51,2050.85,-304.7413,-298.2949
898866996.7329,-289.431,-489.2068,-242.6932,-224.1644,-590.7124,-114.6028,-307.9645,-309.5761,-295.8775,-476.3172,-303.1132,-437.6484,-590.7124,-311.9748,-564.9332,-502.0964,-417.6015,-619.714,-570.5724,-640.6596,-452.9548,2050.85,-312.7993,-307.1587
898866997.6708,-282.1788,-488.4012,-338.5596,-211.2748,-584.2676,-102.5188,-298.2949,-300.7123,-288.6252,-465.0388,-287.8068,-477.1228,-603.602,-302.3076,-552.0436,-494.846,-429.6879,-634.2148,-564.9332,-630.9924,-446.51,2050.85,-300.7123,-294.2659
898866999.8013,-293.4601,-494.0404,-244.3044,-223.3588,-591.518,-112.9916,-304.7413,-304.7413,-294.2659,-474.706,-295.0572,-436.0372,-585.0732,-313.586,-565.7388,-500.4852,-424.0475,-622.9364,-565.7388,-642.2708,-449.7324,2050.85,-301.5181,-302.3239
898867000.7307,-288.6252,-494.846,-258.8052,-220.942,-587.49,-112.9916,-294.2659,-307.1587,-298.2949,-478.734,-297.474,-440.0652,-587.49,-307.9468,-561.7108,-504.5132,-420.0187,-623.742,-564.9332,-639.854,-448.9268,2050.85,-314.4109,-302.3239
898867002.8718,-291.8485,-494.846,-245.9156,-227.3868,-590.7124,-113.7972,-303.9355,-315.2167,-298.2949,-481.9564,-297.474,-436.8428,-584.2676,-314.3916,-566.5444,-499.6796,-420.0187,-623.742,-561.7108,-639.854,-450.538,2050.85,-307.1587,-303.9355
898867003.8545,-289.431,-490.818,-266.0556,-220.1364,-589.9068,-114.6028,-300.7123,-312.7993,-295.8775,-476.3172,-294.2516,-444.0932,-594.7404,-308.7524,-564.9332,-501.2908,-427.2706,-624.5476,-564.9332,-637.4372,-448.9268,2050.85,-307.9645,-307.9645
898867005.9352,-294.2659,-494.846,-245.9156,-224.1644,-584.2676,-111.3804,-304.7413,-307.1587,-296.6833,-481.9564,-295.8628,-441.6764,-585.8788,-312.7804,-565.7388,-500.4852,-420.0187,-622.9364,-565.7388,-642.2708,-449.7324,2050.85,-303.9355,-294.2659
898867006.861,-282.1788,-494.0404,-256.3884,-223.3588,-591.518,-115.4084,-300.7123,-307.9645,-297.4891,-477.9284,-298.2796,-436.0372,-588.2956,-307.1412,-564.1276,-497.2628,-424.0475,-619.714,-564.9332,-639.0484,-448.1212,2050.85,-307.9645,-301.5181
898867008.9986,-287.0136,-490.818,-249.9436,-223.3588,-589.9068,-114.6028,-300.7123,-312.7993,-301.5181,-476.3172,-300.6964,-436.8428,-590.7124,-311.1692,-564.9332,-501.2908,-423.2418,-623.742,-568.1556,-643.0764,-448.9268,2050.85,-309.5761,-307.9645
898867009.9551,-287.8194,-490.818,-266.0556,-223.3588,-589.9068,-114.6028,-302.3239,-309.5761,-291.0426,-476.3172,-294.2516,-449.7324,-597.1572,-311.1692,-564.9332,-501.2908,-423.2418,-628.5756,-566.5444,-643.0764,-450.538,2050.85,-300.7123,-304.7413
898867012.0991,-294.2659,-489.2068,-268.4724,-230.6092,-590.7124,-121.0476,-304.7413,-315.2167,-301.5181,-488.4012,-300.6964,-456.1772,-604.4076,-316.0028,-568.1556,-509.3468,-424.0475,-635.826,-572.1836,-642.2708,-452.9548,2050.85,-314.4109,-312.7993
898867013.0582,-289.431,-494.846,-265.25,-228.998,-587.49,-121.0476,-306.3529,-308.7703,-300.7123,-486.79,-301.502,-448.9268,-597.9628,-313.586,-568.9612,-503.7076,-424.0475,-632.6036,-572.1836,-645.4932,-452.9548,2050.85,-308.7703,-307.1587
898867015.1347,-307.1587,-490.818,-257.9996,-231.4148,-599.574,-123.4644,-314.4109,-319.2457,-307.9645,-491.6236,-307.1412,-449.7324,-600.3796,-319.2252,-579.434,-514.1804,-426.4648,-636.6316,-578.6284,-655.1604,-456.9828,2050.85,-319.2457,-311.1877
898867016.0609,-301.5181,-494.0404,-262.8332,-229.8036,-591.518,-120.242,-314.4109,-311.1877,-302.3239,-487.5956,-304.7244,-449.7324,-599.574,-314.3916,-574.6004,-507.7356,-429.6879,-629.3812,-571.378,-649.5212,-455.3716,2050.85,-312.7993,-301.5181
898867018.1978,-300.7123,-494.0404,-249.9436,-229.8036,-591.518,-123.4644,-310.3819,-312.7993,-303.9355,-490.818,-307.1412,-449.7324,-602.7964,-315.1972,-577.8228,-507.7356,-429.6879,-636.6316,-574.6004,-652.7436,-456.9828,2050.85,-311.1877,-305.5471
898867019.1332,-307.1587,-494.0404,-269.278,-229.8036,-591.518,-120.242,-317.6341,-317.6341,-303.9355,-489.2068,-307.1412,-449.7324,-603.602,-317.614,-574.6004,-514.1804,-426.4648,-636.6316,-578.6284,-654.3548,-456.9828,2050.85,-313.6051,-308.7703
898867021.2681,-295.8775,-490.818,-254.7772,-233.026,-597.9628,-127.4924,-311.1877,-320.0515,-307.9645,-494.846,-310.3636,-448.1212,-604.4076,-320.0308,-578.6284,-513.3748,-430.4936,-635.826,-575.406,-648.7156,-459.3996,2050.85,-316.8283,-311.1877
898867022.235,-312.7993,-491.6236,-270.0836,-237.054,-600.3796,-132.326,-318.4399,-320.8573,-313.6051,-500.4852,-314.3916,-455.3716,-607.63,-324.8644,-577.8228,-514.1804,-436.134,-639.854,-581.0452,-654.3548,-463.4276,2050.85,-321.6632,-316.8283
898867024.3319,-307.9645,-494.846,-258.8052,-237.054,-597.1572,-133.9372,-316.8283,-320.8573,-307.1587,-494.0404,-314.3916,-452.1492,-603.602,-321.642,-577.8228,-514.1804,-429.6879,-636.6316,-581.0452,-654.3548,-458.594,2050.85,-315.2167,-320.0515
898867025.2577,-301.5181,-494.0404,-268.4724,-236.2484,-597.9628,-128.298,-313.6051,-320.0515,-309.5761,-494.846,-313.586,-456.1772,-605.2132,-320.0308,-578.6284,-513.3748,-431.2994,-635.826,-577.0172,-651.938,-459.3996,2050.85,-325.6922,-320.8573
898867027.4019,-301.5181,-494.0404,-266.0556,-233.026,-601.1852,-128.298,-320.0515,-326.498,-311.1877,-498.0684,-313.586,-456.1772,-604.4076,-320.0308,-578.6284,-513.3748,-436.9397,-635.826,-577.8228,-650.3268,-461.0108,2050.85,-325.6922,-316.0225
898867028.3825,-302.3239,-494.846,-282.9732,-238.6652,-597.9628,-132.326,-320.8573,-324.0806,-310.3819,-495.6516,-317.614,-462.622,-613.2692,-327.2812,-579.434,-517.4028,-431.2994,-651.1324,-578.6284,-655.1604,-462.622,2050.85,-324.0806,-316.8283
898867030.4568,-307.1587,-489.2068,-271.6948,-230.6092,-593.9348,-130.7148,-320.8573,-327.3038,-313.6051,-500.4852,-314.3916,-458.594,-610.8524,-320.8364,-581.0452,-514.1804,-436.134,-646.2988,-579.434,-655.1604,-462.622,2050.85,-318.4399,-317.6341
898867031.3976,-309.5761,-493.2348,-275.7228,-233.026,-597.9628,-129.9092,-320.0515,-320.0515,-307.9645,-494.846,-313.586,-456.1772,-605.2132,-325.67,-578.6284,-513.3748,-433.7167,-642.2708,-577.8228,-655.966,-461.0108,2050.85,-322.469,-318.4399
898867033.5192,-307.9645,-494.846,-258.8052,-237.054,-598.7684,-133.1316,-320.0515,-320.8573,-320.0515,-501.2908,-317.614,-456.1772,-610.0468,-327.2812,-581.0452,-517.4028,-431.2994,-642.2708,-581.8508,-658.3828,-462.622,2050.85,-320.8573,-320.0515
898867034.4586,-309.5761,-494.0404,-282.1676,-229.8036,-597.9628,-129.9092,-316.8283,-320.0515,-311.1877,-498.0684,-313.586,-461.0108,-610.8524,-323.2532,-577.0172,-516.5972,-436.9397,-643.0764,-577.8228,-655.966,-461.8164,2050.85,-324.8864,-308.7703
898867036.5686,-310.3819,-490.818,-268.4724,-233.8316,-597.1572,-133.9372,-317.6341,-315.2167,-313.6051,-500.4852,-317.614,-455.3716,-610.0468,-324.0588,-581.0452,-520.6252,-432.9109,-647.91,-579.434,-661.6052,-462.622,2050.85,-320.0515,-312.7993
898867037.5584,-300.7123,-494.0404,-288.6124,-236.2484,-601.1852,-133.1316,-314.4109,-316.8283,-307.9645,-501.2908,-320.8364,-469.0668,-617.2972,-326.4756,-581.8508,-516.5972,-438.5513,-655.966,-584.2676,-659.1884,-463.4276,2050.85,-319.2457,-308.7703
898867039.6709,-309.5761,-494.846,-271.6948,-241.8876,-605.2132,-146.0212,-314.4109,-313.6051,-307.1587,-510.1524,-326.4756,-465.8444,-619.714,-333.726,-591.518,-529.4868,-436.9397,-651.938,-590.7124,-668.8556,-468.2612,2050.85,-312.7993,-312.7993
898867040.6705,-297.4891,-493.2348,-271.6948,-242.6932,-604.4076,-142.7988,-307.9645,-313.6051,-307.9645,-507.7356,-321.642,-465.8444,-617.2972,-332.9204,-588.2956,-527.07,-441.7743,-649.5212,-587.49,-665.6332,-465.0388,2050.85,-313.6051,-314.4109
898867042.8078,-299.9065,-489.2068,-274.9172,-243.4988,-606.8244,-150.0492,-315.2167,-311.1877,-307.1587,-513.3748,-330.5036,-465.8444,-622.9364,-336.9484,-592.3236,-531.9036,-436.9397,-658.3828,-594.7404,-668.8556,-474.706,2050.85,-307.9645,-307.9645
898867043.8001,-295.0717,-490.818,-285.39,-237.054,-603.602,-143.6044,-307.1587,-301.5181,-300.7123,-510.1524,-327.2812,-463.4276,-616.4916,-333.726,-587.49,-526.2644,-443.3858,-655.1604,-591.518,-661.6052,-472.2892,2050.85,-303.9355,-301.5181
898867045.8583,-298.2949,-489.2068,-281.362,-237.054,-606.8244,-150.0492,-297.4891,-301.5181,-300.7123,-510.1524,-332.1148,-475.5116,-622.9364,-336.9484,-591.518,-529.4868,-436.9397,-661.6052,-596.3516,-668.8556,-474.706,2050.85,-301.5181,-299.9065
898867046.8326,-294.2659,-490.818,-281.362,-237.054,-605.2132,-145.2156,-301.5181,-295.0717,-294.2659,-507.7356,-326.4756,-465.8444,-619.714,-336.9484,-591.518,-527.8756,-442.5801,-655.966,-590.7124,-668.8556,-468.2612,2050.85,-288.6252,-298.2949
898867048.9303,-288.6252,-494.846,-270.0836,-242.6932,-610.8524,-146.0212,-298.2949,-300.7123,-288.6252,-504.5132,-328.0868,-468.2612,-623.742,-336.1428,-597.9628,-527.8756,-442.5801,-662.4108,-592.3236,-673.6892,-475.5116,2050.85,-298.2949,-291.0426
898867049.8584,-282.1788,-494.0404,-288.6124,-239.4708,-610.8524,-146.8268,-294.2659,-291.0426,-285.402,-500.4852,-327.2812,-468.2612,-623.742,-333.726,-590.7124,-526.2644,-444.1916,-655.1604,-591.518,-668.05,-472.2892,2050.85,-294.2659,-294.2659
898867051.9932,-287.0136,-493.2348,-269.278,-245.9156,-612.4636,-153.2716,-291.0426,-291.0426,-291.8485,-511.7636,-333.726,-468.2612,-628.5756,-336.9484,-597.1572,-533.5148,-443.3858,-661.6052,-597.9628,-671.2724,-474.706,2050.85,-294.2659,-294.2659
898867052.9333,-275.7324,-494.846,-284.5844,-242.6932,-604.4076,-146.0212,-287.8194,-287.8194,-288.6252,-507.7356,-326.4756,-472.2892,-623.742,-332.9204,-594.7404,-527.07,-442.5801,-662.4108,-592.3236,-668.05,-469.0668,2050.85,-287.0136,-287.8194
898867055.0803,-282.1788,-494.846,-284.5844,-246.7212,-610.8524,-152.466,-299.9065,-287.8194,-289.431,-507.7356,-329.698,-474.706,-623.742,-336.1428,-597.9628,-527.8756,-442.5801,-662.4108,-592.3236,-668.05,-472.2892,2050.85,-295.0717,-287.8194
